name,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,LCD,PLD,desity(g/cm^3),VSA(m^2/cm^3),GSA(m^2/g),Vp(cm^3/g),void_fraction,functional_groups,metal_linker,organic_linker1,organic_linker2,topology, H,C,N,O,F,P,S,Cl,Br,I,V,Cu,Zn,Cr,Ni,Ba,metal type, total degree of unsaturation,metalic percentage, oxygetn-to-metal ratio,electronegtive-to-total ratio, weighted electronegativity per atom, nitrogen to oxygen,uc_volume,alpha,beta,gamma,lengtha,lengthb,lengthc ,TK,qmax_a,qmax_b,bi_0,delta_H,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,99.99999
str_m1_o11_o17_pcu_sym.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000612229,2.01E-05,0,0,0,0,0,0,0,0.00677466,0.000582119,1.00E-05,0,0,0,0,0,0,0.021167048,0.004446184,0.000541973,9.03E-05,0,0,0,0,0,0.036001044,0.00474728,0.002990887,0.00026095,2.01E-05,0,0,0,0,0.068027621,0.005781043,0.003683408,0.001896905,0.000341242,1.00E-05,0,0,0,0.092888113,0.005901481,0.003854029,0.002920631,0.001615882,0.000220804,3.01E-05,0,0,0.082470191,0.001886868,0.003382312,0.003141435,0.002368622,0.001164238,0.000301096,4.01E-05,0,0.000240877,8.03E-05,0.001124092,0.002468987,0.002398731,0.002147818,0.000933398,0.000110402,4.01E-05,0.000120438,0.000100365,0.000541973,0.000843069,0.002238147,0.004205307,0.005710787,0.005540166,0.610963909,10.93745,8.79752,0.610703,2055.97,3366.56,1.26444,0.7722,OMe-NH2,1,11,17,pcu,128,144,16,76,0,0,0,0,0,0,0,0,16,0,0,0, Zn,77,11.11111111,4.75,0.242105263,0.816,0.210526316,11814.01069,90.000134,90.000038,90.049712,18.510064,18.503903,34.492626,298,18.58622854,0.015687773,6.43E-05,1850.509409,0.000474059,2.502872417,5.044012651,7.284318727,9.089758241,10.50721416,11.62951049,12.53597467,13.28384661,13.9129183,14.45097742,14.91778695,15.32771617,15.69144474,16.0170763,16.31087695,16.57777448,16.82170444,17.04585322,17.25283354,17.44481066
str_m1_o11_o17_pcu_sym.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000612229,2.01E-05,0,0,0,0,0,0,0,0.00677466,0.000582119,1.00E-05,0,0,0,0,0,0,0.021167048,0.004446184,0.000541973,9.03E-05,0,0,0,0,0,0.036001044,0.00474728,0.002990887,0.00026095,2.01E-05,0,0,0,0,0.068027621,0.005781043,0.003683408,0.001896905,0.000341242,1.00E-05,0,0,0,0.092888113,0.005901481,0.003854029,0.002920631,0.001615882,0.000220804,3.01E-05,0,0,0.082470191,0.001886868,0.003382312,0.003141435,0.002368622,0.001164238,0.000301096,4.01E-05,0,0.000240877,8.03E-05,0.001124092,0.002468987,0.002398731,0.002147818,0.000933398,0.000110402,4.01E-05,0.000120438,0.000100365,0.000541973,0.000843069,0.002238147,0.004205307,0.005710787,0.005540166,0.610963909,10.93745,8.79752,0.610703,2055.97,3366.56,1.26444,0.7722,OMe-NH2,1,11,17,pcu,128,144,16,76,0,0,0,0,0,0,0,0,16,0,0,0, Zn,77,11.11111111,4.75,0.242105263,0.816,0.210526316,11814.01069,90.000134,90.000038,90.049712,18.510064,18.503903,34.492626,278,18.58622854,0.015687773,6.43E-05,1850.509409,0.000660314,3.636017744,7.197315704,9.873891383,11.74310825,13.08916975,14.10541477,14.90461405,15.55367303,16.09421921,16.55344093,16.9498754,17.29663505,17.6032896,17.87701325,18.1233097,18.34648759,18.5499763,18.73655284,18.9084938,19.06768855
str_m1_o11_o17_pcu_sym.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01E-05,0,0,0,0,0,0,0,0,0.003823919,4.01E-05,0,0,0,0,0,0,0,0.016289293,0.001615882,0.000411498,0,0,0,0,0,0,0.049088683,0.004054759,0.001415151,0.000270986,0,0,0,0,0,0.088933719,0.008561163,0.003854029,0.000903288,0.000140511,0,0,0,0,0.09706331,0.00828014,0.005961701,0.002177928,0.000863142,7.03E-05,0,0,0,0.088743025,0.002900558,0.004727207,0.004074832,0.001896905,0.000602192,5.02E-05,0,0,0.013499137,0.000391425,0.001635955,0.003372275,0.003753663,0.00150548,0.000461681,8.03E-05,0,0,2.01E-05,0.000351279,0.001294713,0.003552933,0.005951664,0.007085792,0.006031956,0.554157132,12.87902,6.95211,0.558416,2352.76,4213.28,1.42947,0.79824,NO2-Et,1,11,17,pcu,88,136,8,68,0,0,0,0,0,0,0,0,16,0,0,0, Zn,91,11.76470588,4.25,0.240506329,0.81721519,0.117647059,11800.75446,89.966649,90.015164,90.005509,18.51654,18.515808,34.419722,338,23.74889964,0.014213919,8.63E-05,1704.363429,0.000304991,1.532315053,3.04375793,4.489377076,5.837799868,7.072780424,8.190468511,9.195376604,10.09658693,10.90507732,11.63199442,12.28774895,12.88168508,13.42190141,13.91535901,14.36800909,14.78490915,15.17036246,15.52804063,15.8610823,16.17218264
str_m1_o11_o17_pcu_sym.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01E-05,0,0,0,0,0,0,0,0,0.003823919,4.01E-05,0,0,0,0,0,0,0,0.016289293,0.001615882,0.000411498,0,0,0,0,0,0,0.049088683,0.004054759,0.001415151,0.000270986,0,0,0,0,0,0.088933719,0.008561163,0.003854029,0.000903288,0.000140511,0,0,0,0,0.09706331,0.00828014,0.005961701,0.002177928,0.000863142,7.03E-05,0,0,0,0.088743025,0.002900558,0.004727207,0.004074832,0.001896905,0.000602192,5.02E-05,0,0,0.013499137,0.000391425,0.001635955,0.003372275,0.003753663,0.00150548,0.000461681,8.03E-05,0,0,2.01E-05,0.000351279,0.001294713,0.003552933,0.005951664,0.007085792,0.006031956,0.554157132,12.87902,6.95211,0.558416,2352.76,4213.28,1.42947,0.79824,NO2-Et,1,11,17,pcu,88,136,8,68,0,0,0,0,0,0,0,0,16,0,0,0, Zn,91,11.76470588,4.25,0.240506329,0.81721519,0.117647059,11800.75446,89.966649,90.015164,90.005509,18.51654,18.515808,34.419722,318,23.74889964,0.014213919,8.63E-05,1704.363429,0.0003882,1.969373597,3.916611824,5.74330415,7.391078211,8.841530902,10.1029687,11.19647646,12.14665115,12.97671571,13.70677858,14.35353229,14.93057315,15.44891138,15.91745961,16.34347381,16.73289066,17.09060334,17.42067696,17.72651152,18.01097244
str_m1_o11_o17_pcu_sym.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01E-05,0,0,0,0,0,0,0,0,0.003823919,4.01E-05,0,0,0,0,0,0,0,0.016289293,0.001615882,0.000411498,0,0,0,0,0,0,0.049088683,0.004054759,0.001415151,0.000270986,0,0,0,0,0,0.088933719,0.008561163,0.003854029,0.000903288,0.000140511,0,0,0,0,0.09706331,0.00828014,0.005961701,0.002177928,0.000863142,7.03E-05,0,0,0,0.088743025,0.002900558,0.004727207,0.004074832,0.001896905,0.000602192,5.02E-05,0,0,0.013499137,0.000391425,0.001635955,0.003372275,0.003753663,0.00150548,0.000461681,8.03E-05,0,0,2.01E-05,0.000351279,0.001294713,0.003552933,0.005951664,0.007085792,0.006031956,0.554157132,12.87902,6.95211,0.558416,2352.76,4213.28,1.42947,0.79824,NO2-Et,1,11,17,pcu,88,136,8,68,0,0,0,0,0,0,0,0,16,0,0,0, Zn,91,11.76470588,4.25,0.240506329,0.81721519,0.117647059,11800.75446,89.966649,90.015164,90.005509,18.51654,18.515808,34.419722,298,23.74889964,0.014213919,8.63E-05,1704.363429,0.000510231,2.63086356,5.226443639,7.559882573,9.539008817,11.17522479,12.52306099,13.64202918,14.58247738,15.3834072,16.07418164,16.67681853,17.2079691,17.68036853,18.10389398,18.48631284,18.83381538,19.15139715,19.44313626,19.71239911,19.96198996
str_m1_o11_o17_pcu_sym.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01E-05,0,0,0,0,0,0,0,0,0.003823919,4.01E-05,0,0,0,0,0,0,0,0.016289293,0.001615882,0.000411498,0,0,0,0,0,0,0.049088683,0.004054759,0.001415151,0.000270986,0,0,0,0,0,0.088933719,0.008561163,0.003854029,0.000903288,0.000140511,0,0,0,0,0.09706331,0.00828014,0.005961701,0.002177928,0.000863142,7.03E-05,0,0,0,0.088743025,0.002900558,0.004727207,0.004074832,0.001896905,0.000602192,5.02E-05,0,0,0.013499137,0.000391425,0.001635955,0.003372275,0.003753663,0.00150548,0.000461681,8.03E-05,0,0,2.01E-05,0.000351279,0.001294713,0.003552933,0.005951664,0.007085792,0.006031956,0.554157132,12.87902,6.95211,0.558416,2352.76,4213.28,1.42947,0.79824,NO2-Et,1,11,17,pcu,88,136,8,68,0,0,0,0,0,0,0,0,16,0,0,0, Zn,91,11.76470588,4.25,0.240506329,0.81721519,0.117647059,11800.75446,89.966649,90.015164,90.005509,18.51654,18.515808,34.419722,278,23.74889964,0.014213919,8.63E-05,1704.363429,0.000697642,3.694877748,7.259549904,10.17694733,12.40460035,14.09868417,15.41545969,16.46673993,17.32699349,18.04586161,18.65721796,19.18482471,19.64581627,20.05286396,20.41555303,20.74128206,21.03586529,21.30394572,21.54928446,21.77496699,21.9835545
str_m1_o11_o17_pcu_sym.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000582119,0,0,0,0,0,0,0,0,0.008460797,0.000471717,0,0,0,0,0,0,0,0.033251034,0.003874102,0.000652375,0,0,0,0,0,0,0.079218355,0.005961701,0.003020996,0.000180658,1.00E-05,0,0,0,0,0.138644667,0.008450761,0.004897828,0.002127745,0.000140511,0,0,0,0,0.137189369,0.005188888,0.004646915,0.003552933,0.001866795,0.000120438,0,0,0,0.047693605,4.01E-05,0.002208037,0.003141435,0.003131398,0.001385042,0.000291059,0,0,0,0,9.03E-05,0.00124453,0.004215344,0.006102212,0.006333052,0.005831226,0.475781846,13.45092,8.15245,0.514603,2107.7,4095.77,1.60279,0.8248,Cl,1,11,17,pcu,56,120,0,52,0,0,0,8,0,0,0,0,16,0,0,0, Zn,89,13.33333333,3.25,0.238095238,0.81015873,0,11808.86946,89.998797,89.999436,89.999463,18.51283,18.512892,34.455713,338,12.94031981,0.076163195,3.98E-05,1812.788282,0.000258766,1.314171115,2.653809351,3.994970874,5.312225347,6.582187462,7.786428229,8.91305399,9.956657018,10.91708223,11.79776495,12.60424116,13.34298506,14.02065318,14.64363357,15.21781719,15.74852902,16.24049562,16.69788511,17.1243544,17.52310792
str_m1_o11_o17_pcu_sym.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000582119,0,0,0,0,0,0,0,0,0.008460797,0.000471717,0,0,0,0,0,0,0,0.033251034,0.003874102,0.000652375,0,0,0,0,0,0,0.079218355,0.005961701,0.003020996,0.000180658,1.00E-05,0,0,0,0,0.138644667,0.008450761,0.004897828,0.002127745,0.000140511,0,0,0,0,0.137189369,0.005188888,0.004646915,0.003552933,0.001866795,0.000120438,0,0,0,0.047693605,4.01E-05,0.002208037,0.003141435,0.003131398,0.001385042,0.000291059,0,0,0,0,9.03E-05,0.00124453,0.004215344,0.006102212,0.006333052,0.005831226,0.475781846,13.45092,8.15245,0.514603,2107.7,4095.77,1.60279,0.8248,Cl,1,11,17,pcu,56,120,0,52,0,0,0,8,0,0,0,0,16,0,0,0, Zn,89,13.33333333,3.25,0.238095238,0.81015873,0,11808.86946,89.998797,89.999436,89.999463,18.51283,18.512892,34.455713,318,12.94031981,0.076163195,3.98E-05,1812.788282,0.000319342,1.641559403,3.344007487,5.055946821,6.720526976,8.288833303,9.729643924,11.0308569,12.19487667,13.23244353,14.15757989,14.98474566,15.72731909,16.39705848,17.00406727,17.55687049,18.06265167,18.52745542,18.95637887,19.35373484,19.72319285
str_m1_o11_o17_pcu_sym.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000582119,0,0,0,0,0,0,0,0,0.008460797,0.000471717,0,0,0,0,0,0,0,0.033251034,0.003874102,0.000652375,0,0,0,0,0,0,0.079218355,0.005961701,0.003020996,0.000180658,1.00E-05,0,0,0,0,0.138644667,0.008450761,0.004897828,0.002127745,0.000140511,0,0,0,0,0.137189369,0.005188888,0.004646915,0.003552933,0.001866795,0.000120438,0,0,0,0.047693605,4.01E-05,0.002208037,0.003141435,0.003131398,0.001385042,0.000291059,0,0,0,0,9.03E-05,0.00124453,0.004215344,0.006102212,0.006333052,0.005831226,0.475781846,13.45092,8.15245,0.514603,2107.7,4095.77,1.60279,0.8248,Cl,1,11,17,pcu,56,120,0,52,0,0,0,8,0,0,0,0,16,0,0,0, Zn,89,13.33333333,3.25,0.238095238,0.81015873,0,11808.86946,89.998797,89.999436,89.999463,18.51283,18.512892,34.455713,298,12.94031981,0.076163195,3.98E-05,1812.788282,0.000405105,2.124725136,4.387306945,6.659685396,8.801001173,10.71675505,12.37796225,13.80024758,15.01707232,16.06380695,16.97150461,17.76560772,18.46634443,19.08972168,19.64838496,20.15245684,20.61006976,21.02782827,21.41115195,21.76452307,22.09168457
str_m1_o11_o17_pcu_sym.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000582119,0,0,0,0,0,0,0,0,0.008460797,0.000471717,0,0,0,0,0,0,0,0.033251034,0.003874102,0.000652375,0,0,0,0,0,0,0.079218355,0.005961701,0.003020996,0.000180658,1.00E-05,0,0,0,0,0.138644667,0.008450761,0.004897828,0.002127745,0.000140511,0,0,0,0,0.137189369,0.005188888,0.004646915,0.003552933,0.001866795,0.000120438,0,0,0,0.047693605,4.01E-05,0.002208037,0.003141435,0.003131398,0.001385042,0.000291059,0,0,0,0,9.03E-05,0.00124453,0.004215344,0.006102212,0.006333052,0.005831226,0.475781846,13.45092,8.15245,0.514603,2107.7,4095.77,1.60279,0.8248,Cl,1,11,17,pcu,56,120,0,52,0,0,0,8,0,0,0,0,16,0,0,0, Zn,89,13.33333333,3.25,0.238095238,0.81015873,0,11808.86946,89.998797,89.999436,89.999463,18.51283,18.512892,34.455713,278,12.94031981,0.076163195,3.98E-05,1812.788282,0.000531641,2.887244966,6.079372287,9.188083911,11.87305074,14.05003101,15.79145225,17.19842653,18.35469348,19.32171642,20.14342909,20.85144102,21.46885131,22.01287429,22.49658615,22.93010134,23.32137483,23.67675399,24.0013947,24.29949388,24.57455632
str_m1_o11_o17_pcu_sym.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702557,0,0,0,0,0,0,0,0,0.003653298,0.000441607,1.00E-05,0,0,0,0,0,0,0.017182544,0.002198001,0.000401461,1.00E-05,0,0,0,0,0,0.032106869,0.004526476,0.001856759,0.000321169,3.01E-05,0,0,0,0,0.070155366,0.00599181,0.002850375,0.001465334,0.000281023,0,0,0,0,0.104038701,0.008500943,0.003382312,0.002338512,0.00098358,0.000140511,0,0,0,0.08907423,0.005178851,0.005028303,0.002649645,0.001906941,0.000833032,0.000170621,0,0,0.015586736,0.000632302,0.003181581,0.003492713,0.002238147,0.001455297,0.000662411,6.02E-05,0,0,3.01E-05,0.000642338,0.002860412,0.00550002,0.006443454,0.006754587,0.00625276,0.575795897,13.44095,8.16003,0.703862,2175.02,3090.12,1.10428,0.77726,Cl,1,11,17,pcu,16,120,0,52,0,0,0,48,0,0,0,0,16,0,0,0, Zn,89,13.33333333,3.25,0.396825397,1.311746032,0,11884.09157,90.002443,90.000906,89.991317,18.581261,18.580994,34.420872,338,14.63083836,0.023582181,5.65E-05,1824.391071,0.000218723,1.10736624,2.220008715,3.305287746,4.334843035,5.289490947,6.160259864,6.946537838,7.653038316,8.287132247,8.857020286,9.370684044,9.83541624,10.25762991,10.64286185,10.99584489,11.32060792,11.62057717,11.8986752,12.15739502,12.39887835
str_m1_o11_o17_pcu_sym.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702557,0,0,0,0,0,0,0,0,0.003653298,0.000441607,1.00E-05,0,0,0,0,0,0,0.017182544,0.002198001,0.000401461,1.00E-05,0,0,0,0,0,0.032106869,0.004526476,0.001856759,0.000321169,3.01E-05,0,0,0,0,0.070155366,0.00599181,0.002850375,0.001465334,0.000281023,0,0,0,0,0.104038701,0.008500943,0.003382312,0.002338512,0.00098358,0.000140511,0,0,0,0.08907423,0.005178851,0.005028303,0.002649645,0.001906941,0.000833032,0.000170621,0,0,0.015586736,0.000632302,0.003181581,0.003492713,0.002238147,0.001455297,0.000662411,6.02E-05,0,0,3.01E-05,0.000642338,0.002860412,0.00550002,0.006443454,0.006754587,0.00625276,0.575795897,13.44095,8.16003,0.703862,2175.02,3090.12,1.10428,0.77726,Cl,1,11,17,pcu,16,120,0,52,0,0,0,48,0,0,0,0,16,0,0,0, Zn,89,13.33333333,3.25,0.396825397,1.311746032,0,11884.09157,90.002443,90.000906,89.991317,18.581261,18.580994,34.420872,318,14.63083836,0.023582181,5.65E-05,1824.391071,0.000278747,1.429392736,2.880624282,4.277028441,5.558204321,6.695054352,7.685758597,8.543667319,9.287399242,9.935426054,10.50398676,11.00654262,11.45406031,11.85537742,12.21762295,12.54657305,12.84693783,13.1225888,13.37673057,13.61203779,13.83076038
str_m1_o11_o17_pcu_sym.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702557,0,0,0,0,0,0,0,0,0.003653298,0.000441607,1.00E-05,0,0,0,0,0,0,0.017182544,0.002198001,0.000401461,1.00E-05,0,0,0,0,0,0.032106869,0.004526476,0.001856759,0.000321169,3.01E-05,0,0,0,0,0.070155366,0.00599181,0.002850375,0.001465334,0.000281023,0,0,0,0,0.104038701,0.008500943,0.003382312,0.002338512,0.00098358,0.000140511,0,0,0,0.08907423,0.005178851,0.005028303,0.002649645,0.001906941,0.000833032,0.000170621,0,0,0.015586736,0.000632302,0.003181581,0.003492713,0.002238147,0.001455297,0.000662411,6.02E-05,0,0,3.01E-05,0.000642338,0.002860412,0.00550002,0.006443454,0.006754587,0.00625276,0.575795897,13.44095,8.16003,0.703862,2175.02,3090.12,1.10428,0.77726,Cl,1,11,17,pcu,16,120,0,52,0,0,0,48,0,0,0,0,16,0,0,0, Zn,89,13.33333333,3.25,0.396825397,1.311746032,0,11884.09157,90.002443,90.000906,89.991317,18.581261,18.580994,34.420872,298,14.63083836,0.023582181,5.65E-05,1824.391071,0.000367194,1.924093629,3.897320931,5.72047452,7.278884233,8.563230701,9.614772884,10.4828087,11.20907116,11.82548947,12.3557829,12.81754306,13.2239476,13.58500736,13.90844364,14.20030167,14.465382,14.70754734,14.92994356,15.13516002,15.32535535
str_m1_o11_o17_pcu_sym.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702557,0,0,0,0,0,0,0,0,0.003653298,0.000441607,1.00E-05,0,0,0,0,0,0,0.017182544,0.002198001,0.000401461,1.00E-05,0,0,0,0,0,0.032106869,0.004526476,0.001856759,0.000321169,3.01E-05,0,0,0,0,0.070155366,0.00599181,0.002850375,0.001465334,0.000281023,0,0,0,0,0.104038701,0.008500943,0.003382312,0.002338512,0.00098358,0.000140511,0,0,0,0.08907423,0.005178851,0.005028303,0.002649645,0.001906941,0.000833032,0.000170621,0,0,0.015586736,0.000632302,0.003181581,0.003492713,0.002238147,0.001455297,0.000662411,6.02E-05,0,0,3.01E-05,0.000642338,0.002860412,0.00550002,0.006443454,0.006754587,0.00625276,0.575795897,13.44095,8.16003,0.703862,2175.02,3090.12,1.10428,0.77726,Cl,1,11,17,pcu,16,120,0,52,0,0,0,48,0,0,0,0,16,0,0,0, Zn,89,13.33333333,3.25,0.396825397,1.311746032,0,11884.09157,90.002443,90.000906,89.991317,18.581261,18.580994,34.420872,278,14.63083836,0.023582181,5.65E-05,1824.391071,0.000503909,2.739989345,5.525311371,7.829667225,9.56558225,10.86851425,11.8731167,12.67159815,13.32344216,13.86750994,14.32997421,14.72904229,15.07777075,15.38577791,15.66032012,15.90698823,16.13016966,16.33336516,16.51940896,16.69062555,16.84894381
